문장,정답,예측,확신도(%)
이게 어떻게 된거야.? 엄마 수술은 어떻게 된거냐고 엄마가 이제 괜찮다고 해서 딱 봐도 많이 좋아지셨잖아. 굳이 수술까진 할 필요 없어보여서. 뭐? 그걸 왜 누나가 정해? 누나가 의사야? 병원가서 정밀검사 받아보고 해야지. 큰 병이면 어쩌려고 그래? 아 늙어서 몸도 성하지 않는 사람 수술해서 뭐 어쩔건데???? 그럼 내가 준 수술비는 어쨌는데. 급하다며 급하다고 해서 내가 돈 다 빼서 줬잖아. 그거 어딨냐고 !!!!!!!!! 그건 다른 급한 곳에 썼어. 하. 급한 곳? 뭔데 어디다 썼는데. 엄마 모시고 살면 돈 나가는 곳이 한 두 군데니? 이것 저것 급한 곳들 돈 썼지. 니가 말하면 알아? 이건 뭐야? 못 보던건데. 누나 또 명품샀어? 아 내놔!!!!!!!! 니가 뭘 알아. 아니야 이거 원래 있던거야. 하. 니가 그러고도 인간이야? 그게 어떤돈인데!!!!!!!!!!!! 내가 밤낮으로 잠도 못자가면서 번 돈 !!!!!! 엄마 수술비하라고 다 빼서 준 걸 니가 가방을 쳐 사는데 써??????????? 아 시끄러워. 나 바빠 가야해. 이성을 잃은 듯 너같은 년이 죽어야하는데. 너같은 년은 살 가치가 없다. 너가 죽어 너가 !!!!!!!!!!! 왜.왜이래??! 미쳤어? 이제 도저히 못참겠다. 몇 년 동안 이게 몇 번째야? 이 짓거리 못하도록 그냥 널 병신 만드는게 낫겠다. 팔 다리를 부러뜨려야 밖으로 안싸돌아 다니지? 발목을 아주 잘라버려야겠어. 주변에 흉기를 찾는다 미.미쳤어 왜이렇게 흥분해?!?!? 공구함에 있던 망치를 들며 너 내가 오늘 가만 안둬. 미친 건 너야. 팔다리를 없애버리겠어. 꺄아아아,협박(0),갈취(1),77.25
야 내가 한 짓거리인데 그냥 니가 한걸로 해라 아니 너무하신거 아니에요 제가 한 짓도 아닌데 제가 돈을 물어내라니 너 죽고싶니? 돈만 손해 배상해 아니 이건 너무하잖아요 너 진짜 죽고 싶구나 나 원참 돈도 뜯기고 명예도 더럽히고 그래 목숨하고 비교를 해봐 어떤게 더 소중한지 죄송해요 살려주세요 그럼 손해 배상 하기로 한거다 네,갈취(1),협박(0),76.24
너 오늘은 또 왜 늦었어? 아 죄송합니다 차가 안와가지고 늦었어요 니가 일찍 출근 준비했으면 지각 안하잖아 어쨌든 지각했으니까 지각비 만원 내놔 . 지각하면 월급에서 차감된다면서 지각비를 왜 따로 걷어요? 웃기는 애네 나 좋자고 걷냐? 지각비 걷어서 다 같이 간식 사먹으려고 하는거잖아 그러게 빨리 다니지 누가 늦으래? 내놔! 싫습니다 5분 더 지났으니까 두배로 내놔 안내면 너 짤라버릴거야,갈취(1),기타괴롭힘(3),76.0
어이 남 비서! 네 회장님! 무슨 일이십니까? 요새 자네 태도가 너무 마음에 안 들어 네.? 어떤 점이 마음에 안 드십니까? 자네가 내 딸 같아서 손 잡았을 뿐인데 다른 사람들 보는 앞에서 손을 뿌리치고 무안을 줘? 딸 같은 것이랑 딸이랑은 다르다고 생각합니다만. 실제 딸 앞에서도 이러십니까? 뭐야!! 제 말이 틀린 건 아니지 않습니까? 계속 이렇게 나오면 너 해고야! 그리고 집이 많이 어려운 것 같은데 내가 너 돈 그 어느 곳에서라도 못 빌리게 다 막을 거야! . 죄송합니다 어? 내 구두에 얼룩이 졌네 당장 핥아 먹으면 용서해주는 거 생각해보고,직장내괴롭힘(2),협박(0),75.35
어서오세요 손님. 5500원 나왔습니다. 지금금고빨리열어서 가진돈 다꺼내. 예?손님이러시면안됩니다 배에칼맞기싫으면 빨리꺼내 사장님이 금고잘지키라고했는데. 사장님이고뭐고 너진짜칼맞기싫으면 금고에든돈 다꺼내 오늘매출이좋지않아서. 조금들어있는돈이라도다 꺼내놔 안꺼내면 진짜찌른다 얼마나꺼낼까요. 모조리다꺼내 좋은말할때.,협박(0),갈취(1),74.94
여기 하나여행사죠? 당장 환불해주세요! 무슨일이신가요? 제가 이번에 동남아 여행을 갔다오면서 억지로 강매를 당했으니 환불 해주세요 불편을 드려 죄송합니다. 어떤 물건을 강매 하셨는지요? 현지에서 제 사진을 억지로 찍어서 인쇄하여 진열해 놓아서 어쩔 수 없이 강매를 하게 됐어요. 아 동남아에서는 관광지가시면 현지 사진사들이 찍어서 사진을 진열해놓고 판매하는건데요 이것은 사지않으면 사진은 폐기가 되는거라서 강매는 아닙니다. 저는 제 사진이 폐기되는것도 원치않아서 억지로 샀으니 강매 당한겁니다! 아 그리면 사진을 주시면 환불처리 해드리겠습니다. 아니! 제 얼굴이 들어간 사진을 왜 드려야하죠? 고객님 물건을 주셔야 저희도 확인을 하고 환불을 해드릴 수 있어서요. 저는 물건을 드리기도 싫고 강매 당한거니 환불이나 해주세요! 그러면 확인 해드리겠습니다. 잠시만 기다려주세요.,기타괴롭힘(3),갈취(1),74.4
야야 너 기절놀이아냐? 그게뭔데? 궁금하지 이리와봐 알려줄께 이렇게 목 조르면 기절한다더라고 그.그만해 하지마. 조금만 더 해보자 궁금하잖아 진짜 기절하는지 살.살려줘 그만하고싶으면 기절해 새끼야 그만 좀 버텨라,기타괴롭힘(3),협박(0),73.43
야. 보이냐? 개멋있지. 오백만원짜리 시계야. 응. 한번 만져나볼래? 아. 넌 본적도 없어서 뭐가 뭔지도 모르겠지? 불쌍해라 불쌍해. 넌 여기있으면 안되고 후원 받는데 들어가야돼. 아니야. 나도 열심히 살고 있어. 열심히 산다고 돈이 들어와? 어휴 냄새. 좀 씻고나 다녀라 . 옷도 그게 뭐냐. 너 옷 일주일동안 입지? 촌스럽긴. 아니야.,기타괴롭힘(3),갈취(1),73.41
저 제스타일이신데 번호점 싫어요 아 존나 튕기네 싫다는데 왜 물어봐요 존나 비싸게 구네 비싸게 굴지말고 전번좀 주라 저 남자친구 있어서 전번줄수 없어요 그럼 친구라도 지내게 전화번호좀 주세요 싫어요 왜자꾸 전화번호 달라고 하세요 전번줄때까지 휴대폰 안줄꺼예요 전번줄테니까 휴대폰 주세요,기타괴롭힘(3),갈취(1),72.77
저기 엔터테이먼트죠? 다름이 아니고 그 소속사 배우 두 분 께서 연애를 하시는 모습이 포착되어 다음주 월요일에 열애설로 기사 내려고 합니다 괜찮으시죠? 안됩니다. 그 배우분들 이제 드라마 촬영해서 유명해지기 시작했어요. 드라마 끝날때까지는 기다려주세요. 그러다가 제가 다른 방송사에 기사 뺏기면요 보상해주실 건가요? 제가 허락을 구한 게 아니고 그냥 예의상 말한겁니다. 예정대로 올리겠습니다. 야 김민수기자? 내가 당신에 대해 좀 아는 게 있는데 당신 아들 아파서 꽤 오랜기간 병원에 입원해 있다지? 네그런데요.? 갑자기 저희 아이 얘기가 왜 나오는거죠.? 당신이 열애설 포기못하고 내버린다면 뭐 나도 이익 하나는 봐야지. 아픈 아들 잘 보내줄 준비하고 있어. 왜 그러시는겁니까. 열애설 어쩌피 제가 안 내도 다른 기자들이 내서 알려지게 되어 있습니다. 차라리 제가 기사 써서 사람들 민심 붙잡는 게 중요하지 않습니까? 저를 한 번 믿어봐 주십시오. 아니? 기레기가 왜 기러기인데. 허구한 날 그런 기사밖에 쓸 생각 없지? 죽고싶냐? 진짜라니까요. 제발 제 말 좀 믿어주세요.저 아니면 다른 사람들이 쓴다니까요? 그래 알겠어 아들이랑 인사나 잘 해. 언젠가 소리없이 죽여버릴테니까.,협박(0),갈취(1),70.63
선생님 저 이번 시험 점수 도저히 납득이 되질 않습니다. 은혜야 갑자기 그게 무슨 말이니? 이미 성적처리는 다 끝났단다. 제가 왜 과제 점수에서 이렇게 나온 거죠? 그야 니가 요구하는 조건을 잘 충족시키지 못했으니 그렇게 나온거지 너 지금 내가 널 일부러 낮게 줬다는 거니? 아뇨. 그런 건 아니지만 선생님께서 저한테 이렇게 하시면 안 될 것 같아서요. 은혜야 너 이거 좀 주제 넘는다고 생각안하니? 평가는 너희가 하는게 아니라 선생인 내가 하는거야. 쓸데 없는 소리하지말고 돌아가. 아뇨? 선생님. 저 다 알고있어요. 선생님이 혜정이 어머님께 뒷 돈 받으신거요. 뭐? 너 그게 무슨소리니? 내가 그런 부당한 일을 저질렀다는 게? 저 증거도 가지고 있구요. 못 믿으시겠다면 제가 가진 증거 다 퍼트릴게요. 교육청에 학교에 아이들에게요. 너 정말. 그게 지금 선생님한테 할 말이니? 날 협박하는거야? 선생님 그거 아시죠? 나쁜 소문은 빨리퍼지고 아무리 거짓말이였다고해도 이미 늦은 뒤라는 거 그럼 전 제 성적 다시 정정해주실 거라 믿고 가볼게요.,갈취(1),기타괴롭힘(3),70.26
고객님 아이가 키가 안되서 탑승이어려울것같아요 아니 우리애가 키가좀 작아서 그렇지 개월수는 넘겼어요 규정상 위험할 수가 있어서 그러니 이해 부탁드릴게요 아니 우리애가 저렇게 우는데 그냥 한번 해줘요 죄송합니다 죄송할짓하지말고 몰래 눈감아주면 당신도 좋고 나도 좋고 다 좋은거아니야? . 그러다 사고라도 나면 어쩌시려고그러세요 무슨 여기 알바생은 손님한테 아주 그냥 악담을 하네?? 사고나라고 그런게 아니라 혹시나 하는 마음에 어 안태워주고 악담하고 내가 다시 여기 오나봐라,기타괴롭힘(3),협박(0),65.65
아니 머리가 왜 이래? 고객님 제가 그래서 고객님은 곱슬이라 이머리 하면 더 풍성해진다고 말씀드렸어요 아니 그래도 그렇지 이게 사람이야? 푸들이지. .분명 괜찮으시다고 하셨잖아요 아니 괜찮은것도 정도가 있지 이거 나 이대로 못나가 세시간이나 걸렸어요 필요없어 다시 피든가 아니면 고소당할준비해 네? 제가 고소를 당해요? 어 사람 머리가지고 아주 장난질을 했다고 내가 너 고소할거야 아. 그냥 다시 풀어드릴게요 앉으세요 네시간걸려요 얼마가 되든 원상복귀해놔,기타괴롭힘(3),협박(0),64.97
너 지금 나 째려봤냐? 아니요. 아니긴 뭐가 아니야 나 기분나쁘게 째려봤잖아 아닙니다. 뒤에 간판 봤어여 어휴 생긴것도 눈 쫙 째져서 재수없게 생긴게 아니에요.정말 눈깔 뽑히고 싶어?? 기분 나쁘게 시리 죄송합니다. 앞으로도 눈 그렇게 내리깔고 다니란말야 뽑히기 싫으면 죄송합니다. 그래 재수없이 째진 눈 안보이니까 얼마나 좋냐 .,협박(0),기타괴롭힘(3),63.98
야 나한테 데이터 선물좀해줘 데이터? 나도 부족한데 한달쓰기에 야 나는 벌써 다썼어 너는 왕따라 연락할데도 없잖아 아니야 인강도 봐야해 아 공부도 잘하는새끼가 인강 한두번 본다고 안죽어 그.그래도 답답하게 하지말고 얼른 데이터 보내라 맞고 보낼래? .알겠어. 얼른 보내 보냈어? 지금 보내고 있어,갈취(1),기타괴롭힘(3),63.97
아무도 없어요!??! 키득.야 쟤 얼마나 버틸까? 글쎄.근데 이제 곧 꺼내줘야하지 않을까? 벌써? 아 좀 만 더있다가 꺼내주자 재밌잖아 살려주세요.! 저 아직 여기 있어요.! 선생님? 애들아.!? 너무 심하지 않아? 체육관 너무 깜깜하고 위험하잖아 너 지금 쟤 편드냐? 저 새끼가 체육시간에 나 이기는 거 못봤어? 개 빡쳐. 당해도 싸. 그건 아니지만. 니네도 같이 했으니까 공범이야. 닥쳐 살려주세요.! 흑. 제발요. 아무도 없어요?,기타괴롭힘(3),협박(0),63.22
야 찐따! 매점 가서 빵 사와 알았어. 어떤 거 사다줄까? 알아서 내가 좋아하는 걸로 사와 이 찐따야 그럼 돈은.? 돈은 네 돈으로 사야지! 빌린 걸로 치자. 나도 돈 없는데. 네가 알아서 마련해서 사와야지 어쩌라고? 나 정말 돈 없어. 알아서 해. 대신에 다음 시간까지 빵 안 사오면 뒤진다. 알겠어.,기타괴롭힘(3),갈취(1),62.81
이 새끼 이거 봐라 찌질한 새끼. 거지새끼가 어디서 돈이 나서 이렇게 좋은 옷을 입고 학교엘 다 왔대? 이거 우리 이모가. 이거 우리 이모가. 뭐? 거지새끼 니네 부모는 거진데 니네 이모는 돈 많다 이거냐? 근데 왜 저번엔 우리한테 돈 못준건데? 어? 거지새끼 대답해봐? 말을 왜 그렇게 해. 야 이 거지새끼야. 거지새끼한테 안어울리는 옷을 왜 니새끼가 입고있는거야? 대답해보라고 하잖아. 야. 그만해 그만해. 귓구녕 막힌 것 같은데 저런 새끼한테 말이 통하겠어? 벗으라고 무슨뜻인지 몰라? 왜. 왜이래. 이러지 마 벗기지마! 아 이새끼 말 존나 못알아듣네. 벗으라고! 돌려줘 그거 내꺼야 거지새끼한테 이런 게 어울릴 것 같아? 이제부터 이건 내꺼야 임마,갈취(1),기타괴롭힘(3),62.61
아버지 저 돈 좀 빌려주세요 둘째가 결혼하는데 전세집이라도 해주려면 가지고 있는 돈이 턱도 없어요 금방 갚아드릴게요 나는 돈 없다 제발요 아버지 제가 아버지한테까지 부탁하겠어요 오죽하면 나는 없다고했다 아버지! 어렸을때부터 저랑막내랑 그렇게 차별하시더니. 이번에라도 도와주시면 제가 그동안 서운한 맘 가졌던 것 다 버릴게요 제발요 니가 서운하든 말든 상관없다 아버지 자꾸 이렇게 나오시면 저 죽습니다 한강뛰어들어요 뛰어들 패기도 없는 놈이 말만 많구나 썩 가라 아버지 제발요 어서 꺼져라! 니가 죽는다해도 눈하나 깜빡 안한다,갈취(1),협박(0),62.53
아 아저씨 사람을 쳤으면 사과를해야지 아이고 죄송합니다 뭐야 장님이잖아? 죄송합니다 제가 앞이잘안보여서 아니 장님이면 집에 짱박혀있던가 왜 싸돌아다녀? 죄송합니다 에휴 세금 먹고사는 식충들 쯔쯔 말씀이 너무 심하시네요 내가 내는 세금이 아깝다 .,기타괴롭힘(3),직장내괴롭힘(2),61.51
너 내돈 대체 언제갚냐? 미안한데 시간을 좀 줘 너 오늘까지는 준다며 나도 더이상은 못참아 그럼 어떻하라고 지금은 없는데 너희 엄마한테 말해서 받아야겠어 그건 안되 며칠후에 준다니까 니말을 어떻게 믿냐 너같은 놈은 정신좀 차려야돼 경찰서에가자 신고할테니 싫다고 난 안가 배째라,협박(0),갈취(1),60.85
돈 있어? 진짜 아무것도 없어요. 가방 열어봐. 여기요. 책 하나하나 다 펼쳐봐. 정말 없어요. 내가 볼게.내가 뒤져서 나오면 머리에 구멍 뚫리는 거야. 정말 없어요 보세요 아 발 진짜 없네?그럼 너 시계랑 안경이라도 내놔 네 발 너 운 좋았다.그리고 어디가서 신고하면 너 발 찾아가서 죽인다 네,갈취(1),협박(0),60.8
야 집에갈때 내 가방좀 들어줘 왜 내가 어깨가 안좋아서 그래 너아까 배구하고 잘 놀더니 뭐가 아프니 야 같은 방향이고 친구끼리 이런것도 못해주냐 니가 나랑 무슨친구니 늘 괴롭히면서 무슨 그런소리 난 니가 편해서 그런건데 나한테 이런부탁하지마 난 니가 싫으니 그래 딱 봐 나중에 그만좀 날 괴롭혀 나도 니가 늘 괴롭혀서 죽고싶으니 자꾸 이럼 나도 신고할거야 학폭으로,기타괴롭힘(3),협박(0),59.88
민주야 그거 입술에 바른거뭐야? 아 이번에 로드샵에서 신상인데 세일할때 삿어 근데 너는 쿨톤인데 좀 안어울리는거같은데? 아그래? 응 내거는 조금 남긴했는데 이게 더 잘어울리겠다 내거랑 바꿔줄게 어??? 내건 새거고 한번밖에 안발랐는데 너껀 텅텅 비었는데.??? 아니 친구가 생각코 더 어울리는 색깔 골라주는데성의를 무시하는거야? 아니. 그게 아니라 너무 차이가 많이 나서 야 그거 너랑 안어울린다니까? 존나 말귀못알아먹네 왜왜그래. 이거랑 바꾸라고 이게 더 낫다니까? 진짜 찐따가 말귀도 못알아쳐먹고 진짜 아알았어.,갈취(1),기타괴롭힘(3),59.78
빨리 대답 안해? 생각하고 말해야 할거 아니야 무슨 말이라도해 그냥 답답하니까 그래 알겠어 뭘알아 내가 잘못했어 잘못했으면 빌어 . 또 대답 안하지 아니야. 미안해.,협박(0),기타괴롭힘(3),59.11
어이 너 입고 있는 코트 멋있다 저요? 그래. 너 말고 여기 또 누구 있나 코트 이거 아빠가 사 준거에요. 안 돼요 그러면 바지라도 벗어 주고 가던지 싫어요 그럼 딱 10대만 맞자. 그러면 가도 돼 신고할거에요 법보다 주먹이 가깝지 여기 좀 도와주세요!,갈취(1),협박(0),58.49
여보세요 별이부모님이신가요? 네 그런데요 별이가 교통사고가 나서 의식이 없어요 거기가 어디죠? 땡땡병원으로 이송중인데 수술비백만원 필요해요 땡땡병원이요?내가 확인 전화해볼게요 지금 계좌로 바로 입금 하지 않으면 골든타임을 놓쳐 위험할수 있어요 너 거짓말이지?경찰에 신고 할거야 지금 별이가 다쳐서 이송중이라구요 의심되면 별이 폰으로 전화해 보든가 바로 송금 안하면 별이 생명이 위험할 수 있다니깐 내가 너 바로 신고 할거야,갈취(1),협박(0),56.37
에취 컥컥 오늘 공기가 탁한가봐요. 스으읍 오늘따라 숨이 더 잘 안 쉬어지네요. 야 너 제발 회사에서 기침 좀 적당히 하면 안되냐? 시끄러워 죽겠어. 제가 어릴 때부터 호흡기가 안 좋아서 천식 앓고 있어서 그래요. 죄송해요. 그리고 너 맨날 들이마시는 그 뭐냐 호흡기? 네블라이저? 그것도 그만 흔들어. 정신 나가버리겠어 사람이 이거 안 하면 숨이 너무 막혀서 호흡곤란와요. 최대한 적게 쓰드록 노력할게요. 그거 내놔봐 호흡기인가 뭔가 그거 줘봐 나한테 네? 여기요 근데 왜요??? 아니 적게 쓰드록 노력 한다며. 내가 도와줄라고 집에 가기전에 줄게 회사에서는 하루에 한 번 씩만 써. 그래야 쓰는 양도 줄지. 대리님. 빨리 주세요 저 지금 숨 막혀요 빨리요 야 엄살 피우지 마. 안 죽어 적게 쓰도록 노력한다며. 알아서 잘 조절해봐. 그것도 조절 할 수 있어야 그게 사람이지,직장내괴롭힘(2),기타괴롭힘(3),55.8
너 우리 규칙 잊었어? 아 몰라. 이게? 너 지금 모른다고 한거냐? 뒤질래? 미안. 나도 모르게 그만. 돌았냐? 됐고 너 지금까지 얼마 모았어? 그건 왜? 왜긴 왜야. 너 내가 한달에 5만원씩 내라고 했냐? 안했냐? 이번달에는 애들이 사정이 딱하다 보니까. 그래서? 미안해.,갈취(1),기타괴롭힘(3),55.19
내가 나 만날때 돈 가지고 오라고 했잖아! 미안해. 에이. 그럼 내가 나쁜사람처럼 보이지 오늘은 진짜 없어서 그래. 그럼 없는 만큼 몸으로 때우면 되겠네 미안해. 이제 나한테 그만좀해. 그만해!? 아니 내가 어려운 부탁했어? 그냥 하루에 조금씩만 가지고 오라는데 그게 안될까? 그냥 나좀 내버려둬. 네가 진짜 맞아야 정신이 들겠지? 어디부터 맞을래? 아.미안해 여기 있어. 그래.이제야 정신이 들지!? .이게 진짜 끝이었으면.,갈취(1),협박(0),54.93
아! 사장님! 음식에서 이물질이 니왔어요? 네? 그럴리가 없는데 아니 사과는 못할 망정 뭐라구요? 일단 죄송합니다. 그런데 조리 과정에서 이물질이 발생할 일이 없어서요. 이게 지금 사과하는 태도입니까? 다시 한 번 사과드립니다. 음식은 다시 해드리겠습니다. 지금 나 보고 여기서 계속 음식을 먹으라는 거예요? 그냥 환불해주고 정신적 보상까지 해주셔야겠어요. 죄송하지만 그건 좀. 뭐 이런데가 다 있어? 리뷰에 내가 지금 일 다 올리고! 구청에도 신고할거야! 장사 못하게 될 줄 알아! 죄송합니다.제발 그것만은.,갈취(1),기타괴롭힘(3),53.87
아이고 이제 일어나셨어? 흐윽.저. 저 좀 풀어주세요.제.제발요. 울지마 울지마. 아가씨 내가 아가씨한테 무슨 짓을 했다고 울고 그래. 흑.도.도대체 원하는 게 뭐에요.네.? 울지말라고! 난 여자들 우는 소리가 제일 싫어! .안.안울게요.제발. 살려만 주세요.네.? 올치. 자 당신 엄마란 사람이 내 돈을 먹고 튀었어. 근데 도저히 찾을 수가 없네? 엄.엄마요.? 저도 엄마.못 본지 몇년이나.지났어요.정말이에요. 그래? 딸 자식 죽었다고 하면 설마 그 것 까지 모른척 하진 않을 거아니야. 그렇지? 내가 니네 엄마한테 돈을 받을 방법이 이 방법뿐이라서 제발요.제.제가 어떻게 해서든 엄마 찾아올게요.살.살려주세요.!!,협박(0),갈취(1),53.46
혜정아 지금 빨리 인스타에 우리 같이 찍은 사진 올려. 오빠 그건 내 계정이고 내 맘대로 하고싶어. 좋은 말로할 때 빨리 올려. 싫어 내가 올리고 싶을 때 올릴거야. 너 안올리면 너랑 찍은 영상 유포해버린다? 영상? 무슨영상.? 왜 우리 좋을 때 같이 찍었잖아 오빠 그거 언제 찍었어.? 일단 빨리 좋은 말로 할 때 올려. 진짜 왜그래? 신고할거야.,협박(0),갈취(1),52.89
여기 점장 어딧어 뭐때문에 그러시죠 내가 여기서 휴대폰을 삿는데 요금이 폭탄 맞아서 무슨 20만원 씩나와 사기친거아니야 ? 잠시만요 조회해드릴게요 고객님 소액결제도 하셨고 전화를 많이쓰셔서 요금이 많이 나왔네요. 뭔소리야 그럼 처음 부터 말을 해줘야지 환불해줘 아니면 나 여기서 한발짝도 못움직야 그건 힘들어요 이러시면 곤란 합니다 사기쳐놓고 뭐가 안돼 동네사람들 여기 사기쳐놓고 빨뺌하네요,기타괴롭힘(3),갈취(1),52.33
이번에 공사 하나 하는데 너네 애들좀 쓰자. 이번에도 말입니까.? 응. 쓰던 애들이 편하고 좋더라고 이번엔 안됩니다 형님. 다른데 애들은 또 비싸. 그러면 돈을 좀 주던가 죄송합니다. 힘들것 같습니다. 힘들어? 너 진짜 인생이 힘들어 지고 싶어? 정말 왜 그러십니까 형님. 니네 사장이랑 나랑 어떤 관계인지 알지? 예 알겠습니다.,갈취(1),직장내괴롭힘(2),51.79
허가는 받은건가? 아뇨. 저희 이번 안전시설이 미흡하다고 하시네요. 뭐?아니 당장 허가 받아서 시작해도 모자랄 판에 이제와서 다시 준비를 한다니? 안전사항에 미달되는 조건이 너무 많다고 하시는데. 됐네. 내가 아는 다른 업체에 부탁해볼테니 그냥 내일부터 진행하도록 하게. 네? 그러다가 인부들 조금이라도 위험하게 된다면 그 후에 문제가 너무 커질텐데요. 그건 그 때 가서 생각해도 되지않나? 지금 시작도 안해보고 너무 미뤄진 거 안보여? 그치만 무엇보다 중요한게 인부들 안전이라고. 인부들 안전이야 중요하지. 근데 지금 우리보다 더 중요해? 이거 때 맞춰 진행못하면 너나 나나 둘다 모가지야 알아? 인부들한텐 말하지말고 진행시켜. 이건 좀 아닌 것 같은데요. 니가 못하면 내가 할테니까 넌 빠지던지. 대신 다신 이런 기회 없을 줄 알아.,직장내괴롭힘(2),협박(0),50.76
형씨 오늘까지 돈 주기로 했잖아 아 그게 뭐하는거야? 약속 안지키는 거 아니지? 아니 하루만 뒤로 미룰 수 없을까요.? 자기야 우리 오늘까지 안주면 어떻게 하기로 했지? 장기 그래!! 그러니까 좋은 말로할때 가져와라 정말 하루뒤면 가져올 수 있어요 하루만 정말 나 화나게 할꺼야? 지금 당장이라도 장기 하나하나 다 떼줘? 아니아닙니다.어떻게든 구해서 오늘 안으로 드릴게요,협박(0),갈취(1),46.85
야 체육복 있냐 응? 응응 있지 왜? 나 2교시에 체육시간인데 체육복 없어서 빌려주라 아 .나 3교시에 체육이라 바로 줘야해 알았어 내가 빌려 준 체육복 돌려줘 어딨어? 체육복? 그거 냄새나서 버렸는데? 어? 그걸 말도없이 왜 버려 . 그럼 너가 깨끗한걸 빌려주던가 땀냄새 심하던데 좀 빨아입어 너같으면 땀 냄새 나는데 더러워서 입을 수 있냐?,기타괴롭힘(3),갈취(1),46.46
너 니 남편 조심해. 왜? 우리 남편 왜? 니 남편 너한테 잘해주는거 다 나중에 너한테 빌붙으려고 하는거야. 지금 자기가 뭣도 없으니까 너한테 잘해놔야 나중에 비빌데라도 있지. 우리 남편 그런 사람아니야. 야. 너네 부모님 공무원이라 연금 나오지. 너 지금 가게 대박나서 갑자기 돈 좀 벌지. 근데 니 남편은 가족도 자기도 가진게 아무 것도 없잖아. 그렇다고 직장이 번듯하니? 그래도 우리 남편 열심히 살아. 열심히 살아야지. 이혼 안 당하려면. 그래서 너한테 잘해주는거야. 너 남편이 조금 잘해준다고 너무 좋아하지마. 니 뒷통수 칠 사람이니까. 무슨소리야? 니가 아직 너무 착하고 순수해서 잘 모르나보다. 니네 남편 너한테 그렇게 잘해주다가 나중에 니 돈 뜯어가고 딴 살림 차릴지도 모르니까 너무 좋아하지마. 그거 다 자기 먹고 살려고 그러는거야. 너 진심이니?,기타괴롭힘(3),갈취(1),45.48
어서오세요 이 시간에는 혼자 일하세요? 아 원래 사장님 같이 계시는데 사장님이 오늘은 일이 있어서요! 잘됐네요 네? 지금 뭐라고 조용히 하고 이 가방에 다 담아 네? 뭘요 말귀 못 알아먹네 금고 다 열어서 하나도 빠짐없이 담으라고 제가 비밀번호를 몰라서 열수가 없어요 진짜예요 닥쳐 내가 몰라서 그러는 줄 알아? 비상키 있잖아 그걸로 열어서 빨리 다 담아,갈취(1),협박(0),35.02
저기 서인턴 대학교 어디 나왔다고 했지? 저 한국대학교 경제학과 나왔습니다. 아 그럼 잘 됐네. 내 아들이 이번년도에 수능을 보는데 한국대 법학과 희망하고 있어. 매주 세 번 집에와서 과외 좀 부탁하네. 아 제가 졸업한지 꽤 됐고 그리고 저때랑 다르게 입시가 많이 바뀌어서 별 도움 안될거예요. 그래서 안 해준다는건가? 그건 아니고 해드리기는 할건데. 음 제가 다른 친구들 과외할 때는 1시간에 삼만원씩 받았는데 대리님 아들분이시니 1시간에 만원만 받을게요. 돈을 받아야 과외를 해준다는건가? 우리사이에 그러기가 어딨나. 그 설명하는 게 뭐 힘든 일도 아니고. 내가 회사에서 많이 예뻐해줄게 저도 원래 회사 끝나고 과외다니는데 시간 빼고 가는거라. 그리고 다른 곳에서 만원내고 못 배워요. 회사에서 불이익 받고 싶나? 내 아들 무료로 해주면 뭐 어떻다고 그러나 그냥 딱 세 달만 해주면 돼. 세달 매주 세 번이면 적어도36번입니다. 근데 그걸 무일푼으로 하라고요.? 야 돈 밝히지 마. 왜 이렇게 돈을 밝혀 별것도 아닌거 가지고. 우리 애가 대학 잘 갈까봐 자격지심 느껴서 그러는거야? 그럴 일 없고요. 그냥 못들은 걸로 할게요. 하여튼 돈에 맛 들려서 이러니까 젊은것들한테는 돈을 쥐어주면 안된다는거야. 뭣 모르고 자기가 대단한 줄 착각하잖아.,직장내괴롭힘(2),기타괴롭힘(3),33.78
