문장,정답,예측,확신도(%)
저거 너무 예뻐다 그치? 음 예쁜 것 같아 나한테 어울릴 것 같지 않아 그치 어울릴 것 같아 그럼 니가 사줄 순 없을까? 나 돈 없는데 집에 가서 엄마한테 달라고 하면 되잖아 저번에도 용돈 받아서 니가 갖고 싶다는 거 사줬잖아 말이 많냐 너는. 나도 때리기 싫으니까 좋은 말로 할 때 갔다 와라 그만 때려 알았으니까,갈취(1),협박(0),94.7
니가 여긴 무슨 일이야? 내가 뭐 못올 때라도 왔니? 손님한테 너무한다. 얘 학교에서 그렇게 괴롭히더니. 왜 여기까지 따라왔냐고. 내가 널 따라온 게 아니라 밥 먹으러 왔는데 니네 가게 인거 잖아 어머 예진이 친구니? 안녕하세요 예진이 어머님 예진이 학교 친구에요. 하.그래 맛있게 먹고 가라. 야 너 손님한테 태도가 왜그래 ? 그리고 니가 내 핸드폰 부셔먹은거 기억 안나? 그게 왜 내가 부순거야? 니가 나 괴롭히는 거 찍다가 떨어뜨린 거잖아. 그러니까 니가 왜 살겠다고 발악을 해 이거 어머님 보여드려 ? 그러지마.제발. 우리 엄마한테 상처 드리고 싶지 않단말야.,기타괴롭힘(3),협박(0),94.68
너 나랑 헤어질꺼야? 응 나 이제 너랑 못 만나 나 너 동영상 가지고 있어. 알아? 너 이런 동영상 언제 찍었어? 너 이 영상 학교에 퍼져도 괜찮겠어? 학교 다닐 수 있겠어? . 너 이러는 거 범죄야. 얼른 지워줘. 싫어 너가 나 다시 만난다해주면 지울게 알겠으니까 얼른 지워줘 하는 거 보고 지울게 보채지마. 너.,갈취(1),협박(0),94.61
야 너 엄마닮았냐? 아니. 왜? 그럼 아빠닮았나보네 왜물어보는건데 아니 너 존 못생겨서 누구 닮았나 궁금해서 왜 우리 부모님까지 들먹이는건데 야 그냥 닥 뒤질라고 나 욕하는건 괜찮은데 부모님은 건들지마 야 내가 우습냐? 쳐맞기싫으면 가만히 쳐있으세요 너 신고할거야,기타괴롭힘(3),협박(0),93.28
저기 당근이신가요.? 아 네네 안녕하세요!! 구매자님이시죠!! 네 제품은 정품 맞죠? 네네 맞아요!! 거래 감사합니다! 판매자님 제가 물건 확인해 보니까 가품으로 확인 됐는데요? 네? 무슨말씀이세요 이거 매장에서 구입한 정품 맞는데요. 거짓말하지 마세요! 제가 매장에 확인해보니 가품이라고 하는데 이거 환불해주세요!! 아 분명 판매할 당시 교환 및 환불은 안된다고 써놨는데요. 아니 웃기는 분이시네!! 돈 안주면 경찰에 신고할테니 마음대로 하세요!! 알겠어요 돈 돌려드릴게요 계좌번호 알려주세요 계좌번호 보냈어요 인생 그렇게 살지 마세요!! 입금 했습니다 신발은 다시 돌려주세요. 가품인거 알고 화가나서 버렸어요! 네?? 그래도 다시 돌려주셔야죠. 가품 돌려드리면 다른분한테도 사기 치시려구요? 차단할테니 연락하지마세요!! 이런게 어디있어요,갈취(1),기타괴롭힘(3),93.15
감독님 저 더 이상 시나리오 못짜겠습니다. 대신 그동안 작업해놨는 것을 이어서 다른 사람한테 부탁드릴께요 이유는 뭔가? 싸이코가 주인공인 영화시나리오를 짜다 보니 제 정신 상태도 싸이코로 변해가는것 같아서요 자네 나랑 말장난 하나? 그것 때문에 아내랑 진판 싸우기도 하고 심지어 부모님조차도 저를 싫어하세요 그리고 그리고 제 자신이 그런 싸이코가 안변하려고 노력하다가 강박증에 걸리기도 하는것 같습니다. 그래 알겠다 일하기 싫은거지? 알겠어 넌 10원 짜리도 가져갈 생각도 하지마 감독님. 그래 나도 너같은 직원 지금 자른게 다행이지 감독님 정말 너무하세요,기타괴롭힘(3),갈취(1),89.93
야 이것좀 빌리자 안돼. 전에 가져갔던 무선이어폰도 안주고 있잖아 그건 내가 쓰고 있는데 고장나면 줄께 걱정마 너 자꾸 이럼 신고할거야 친구끼리 왜 이래 잠시 빌려쓰는데 빌리는거냐 가져가서 안주는거지 너 맞은지 좀 된것같다 좀있다볼까 우리 난 예전에 내가 아니야 인터넷에 니가했던 나쁜짓 다 올려버려서 널 폭로할거야 야야 장난이야 뭘그리 겁을 먹냐 이어폰 가져가 소리 잘나오네 비싼게 역시 달라,기타괴롭힘(3),갈취(1),87.54
어이 코털 왜 왜? 아놔됐고 너 매점가서 곰보빵 두개에 콜라하나 사와라 나 돈없어 돈없어? 그럼 내가 돈줄께 어 여기 1000원 줄테니까 빵두개 콜라하나 사고 거스름돈 거슬러와라 야 택도없어 야 뒤질래? 쌔벼서라도 갖고와 색키야 야,기타괴롭힘(3),갈취(1),86.68
김지안.너 여전히 나랑 헤어지고싶어? 어. 난 다른 사람이 좋아졌어. 나 여기 어딘지 안 궁금해? 여기. 우리 만났던 그 건물이야 14층. 뭐? 너 미쳤어? 얼른 내려와. 난 절대 못 헤어져 너랑 헤어질바엔 죽을거야 김현수! 너 진짜 뭐하는짓이야. 헤어지자는 말 더 하면 나 여기서 더 갈거야.여전히 헤어지고 싶어? 그만해! 제발 거기서 내려와 부탁이니까! 헤어지자는 말도 취소할게.,협박(0),기타괴롭힘(3),82.59
사장님 제 저작권 돌려주세요 시끄러 너가 포기 했잖아 실패작 이라면서요 됐고 너가 포기한 지금 이순간 내 저작권이야 와 이런 도둑놈을 봤나 새끼야 인생은 먹고 먹히는 세상이야 사장님 진짜 천벌받아요 이러다가 음 호랑이가 사슴을 잡아먹는다고 천벌받냐? 네? 내가 호랑이고 순진한 자네가 사슴이라고 멍청아 야이 새끼야! 에휴 그러게 자신을 믿었어야지 남을 믿으면 어쩌냐,직장내괴롭힘(2),협박(0),69.1
공책 돌려받길 원하면 빨리 뛰어봐. 이 굼벵아. 빨리 내놔. 빨릐 내놔아. 빨리 내놓으래. 웃기다. 아 내놓으라고! 내놓으롸고! 굼벵아 그러니 빨리 달려봐. 그게 뛰는거냐? 그만 좀 놀리고 내놔. 그만 좀 놀릐고 내놔. 넌 좀 그만 따라해. 넌 좀 그만 따라해애. 아 굼벵이 너무 느려서 재미없다. 네가 안 가져가니 이건 내가 가진다.,기타괴롭힘(3),갈취(1),55.19
당신 딸을 내가 데리고있다. 원하는게 뭐죠? 당장 일억을 준비해서 내가원하는장소로 가져와. 시키는대로 할게요.제 딸은 무사한거죠? 신고하면 바로 죽일수있다.명심해. 네. 딸 목소리만이라도 들려주세요. 헛튼 수작부리지말고 돈이나 준비해 네 알겠어요.시간을좀 주세요 시간은 한시간이다.더이상은안돼. 알겠으니 딸목숨만은.,갈취(1),협박(0),53.37
무료 이벤트라고 해서 왔는데 이것도 꼭 받아야되나요? 당연하죠 세상에 공짜가 어딨어요 아니 그럼 무료라고 써놓으면 안되죠 그럼 애초에 안 받겠다고 해야지 이미 받고 그러시면 어떻게 해요 아니 저 정말 몰랐는데 이미 결제했어요 10만원 아니 제대로 설명을 해주셔야죠 학생 검사까지만 무료인거야 학생이 몰랐던 걸 왜 나한테 따져 아니. 자꾸 이러면 경찰 부를거야 네.,갈취(1),기타괴롭힘(3),50.01
